STATE,COUNTY,VARIABLE,POP
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Lucia,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,10
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!St. Vincent and the Grenadines,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,57
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,452
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Trinidad and Tobago,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!West Indies,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,64
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,57
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,12
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Caribbean:!!Other Caribbean,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,757
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,666
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,185
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,20572
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,24
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,155
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,474
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,175
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,238
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,245
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,23
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,36
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,136
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,113
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:,286
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,33
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,69
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Belize,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,61
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,87
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,14
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,6
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Costa Rica,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,16
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,93
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,3895
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,13
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,19
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,3
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,6
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!El Salvador,30
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,73
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,164
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,14
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,1069
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,24
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,13
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,5
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,17
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,9
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,51
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Guatemala,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,96
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,33
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,8
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,2002
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,8
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,3
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,6
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Honduras,17
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,469
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,334
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,96
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,12947
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,155
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,338
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,169
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,206
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,220
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,20
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,36
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,118
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,56
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Mexico,239
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,67
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,34
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,72
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Nicaragua,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,9
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,42
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,370
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,24
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,8
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Panama,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,99
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!Central America:!!Other Central America,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!South America:,995
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!South America:,106
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!South America:,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!South America:,5534
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!South America:,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!South America:,44
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!South America:,194
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!South America:,46
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!South America:,1
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!South America:,4
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!South America:,2
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!South America:,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!South America:,32
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!South America:,11
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!South America:,34
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,22
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,185
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,14
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,14
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Argentina,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,38
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,11
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,1
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Bolivia,0
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,626
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,1376
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Pickaway,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,0
Ohio,Ross,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,11
Ohio,Union,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Brazil,8
Ohio,Delaware,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Fairfield,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Fayette,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Franklin,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,108
Ohio,Hocking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Knox,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,7
Ohio,Licking,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,3
Ohio,Logan,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Madison,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Marion,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Morrow,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
Ohio,Perry,Estimate!!Total:!!Americas:!!Latin America:!!South America:!!Chile,0
